rowType,sessionId,timestamp,challengeId,challengeType,skill,eventName,attemptNumber,feedbackType,scaffoldLevel,relatedField,split,firstTryCorrect,independentSuccess,finalSuccess,attemptCount,hintCount,highestScaffoldLevel,selfCorrected,selectedSplitStrategy,subfactAccuracy,completionTimeMs,selectedSplit,partial1Attempts,partial2Attempts,partial1Outcome,partial2Outcome,supportUsed,supportType,supportOpened,supportCompleted,attentionCueShown,cueType,splitCueShown,addOneCueShown,plusDotCueShown,payload
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:56.697Z","split-6-7","split","decomposition","feedback_shown","2","success_join","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""feedbackType"":""success_join"",""scaffoldLevel"":0,""relatedField"":""array"",""attemptNumber"":2,""timestamp"":""2026-09-21T17:12:56.697Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:56.698Z","split-6-7","split","decomposition","challenge_completed","2","","","","","","","","","","","","","","","","","","","","true","skip_count","","true","true","","true","false","false","{""attentionCueShown"":true,""splitCueShown"":true,""addOneCueShown"":false,""plusDotCueShown"":false,""strategySupportUsed"":true,""strategySupportType"":""skip_count"",""supportUsed"":true,""supportType"":""skip_count"",""supportCompleted"":true,""partial1Attempts"":2,""partial2Attempts"":2,""partial1Outcome"":""correct_after_support"",""partial2Outcome"":""correct_after_retry"",""selectedSplit"":[2,4],""challengeId"":""split-6-7"",""challengeType"":""split"",""skill"":""decomposition"",""factors"":[6,7],""firstTryCorrect"":false,""independentSuccess"":false,""finalSuccess"":true,""attemptCount"":2,""hintCount"":1,""highestScaffoldLevel"":2,""selfCorrected"":true,""selectedSplitStrategy"":[2,4],""subfactAccuracy"":0.75,""completionTimeMs"":38048,""completedAt"":""2026-09-21T17:12:56.698Z"",""incorrectAttempts"":1,""policy"":""offer-anchor""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:56.824Z","split-7-6","split","decomposition","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""scaffold-same-skill-transfer"",""support"":true,""learnerState"":{""productRecall"":0.1875,""equalGroups"":1,""arrayConstruction"":1,""decomposition"":0.2,""inverseRelationship"":0,""attempts"":4,""hintUsage"":2}}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:56.824Z","split-7-6","split","decomposition","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[7,6],""total"":42}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:56.827Z","split-7-6","split","decomposition","attention_cue_shown","0","","","","","","","","","","","","","","","","","","","","","","","","true","splitCueShown","true","","","{""attentionCueShown"":true,""cueType"":""splitCueShown"",""splitCueShown"":true,""trigger"":""entry""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:56.828Z","split-7-6","split","decomposition","feedback_shown","0","hint","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""hint"",""feedbackType"":""hint"",""attemptNumber"":0,""scaffoldLevel"":1,""relatedField"":""split"",""message"":""Try a boundary after five rows. Then count each part."",""timestamp"":""2026-09-21T17:12:56.828Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:59.329Z","split-7-6","split","decomposition","attention_cue_shown","0","","","","","","","","","","","","","","","","","","","","","","","","true","splitCueShown","true","","","{""attentionCueShown"":true,""cueType"":""splitCueShown"",""splitCueShown"":true,""trigger"":""idle""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:01.631Z","split-7-6","split","decomposition","answer_changed_after_feedback","0","","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""split"",""previousFeedbackType"":""hint"",""scaffoldLevel"":1}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:01.632Z","split-7-6","split","decomposition","split_selected","0","","","","[5,2]","","","","","","","","","","","","","","","","","","","","","","","","","{""split"":[5,2],""target"":[7,6]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:02.000Z","split-7-6","split","decomposition","subfact_submitted","1","","","partA","[5,2]","","","","","","","","","","","","","","","","false","","","","","","","","","{""partialOutcome"":""independent"",""partialAttemptNumber"":1,""supportUsed"":false,""supportType"":null,""relatedField"":""partA"",""value"":30,""correct"":true,""split"":[5,2]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:02.000Z","split-7-6","split","decomposition","feedback_shown","1","success","0","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partA"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T17:14:02.000Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:02.001Z","split-7-6","split","decomposition","subfact_submitted","1","","","partB","[5,2]","","","","","","","","","","","","","","","","false","","","","","","","","","{""partialOutcome"":""independent"",""partialAttemptNumber"":1,""supportUsed"":false,""supportType"":null,""relatedField"":""partB"",""value"":12,""correct"":true,""split"":[5,2]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:02.001Z","split-7-6","split","decomposition","feedback_shown","1","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T17:14:02.001Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:02.247Z","split-7-6","split","decomposition","control_changed","1","","","","[5,2]","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""join"",""split"":[5,2]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:04.100Z","split-7-6","split","decomposition","feedback_shown","1","success_join","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""feedbackType"":""success_join"",""scaffoldLevel"":0,""relatedField"":""array"",""attemptNumber"":1,""timestamp"":""2026-09-21T17:14:04.100Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:04.101Z","split-7-6","split","decomposition","challenge_completed","1","","","","","","","","","","","","","","","","","","","","false","","","false","true","","true","false","false","{""attentionCueShown"":true,""splitCueShown"":true,""addOneCueShown"":false,""plusDotCueShown"":false,""strategySupportUsed"":false,""strategySupportType"":null,""supportUsed"":false,""supportType"":null,""supportCompleted"":false,""partial1Attempts"":1,""partial2Attempts"":1,""partial1Outcome"":""independent"",""partial2Outcome"":""independent"",""selectedSplit"":[5,2],""challengeId"":""split-7-6"",""challengeType"":""split"",""skill"":""decomposition"",""factors"":[7,6],""firstTryCorrect"":true,""independentSuccess"":false,""finalSuccess"":true,""attemptCount"":1,""hintCount"":0,""highestScaffoldLevel"":1,""selfCorrected"":false,""selectedSplitStrategy"":[5,2],""subfactAccuracy"":1,""completionTimeMs"":67277,""completedAt"":""2026-09-21T17:14:04.101Z"",""incorrectAttempts"":0,""policy"":""scaffold-same-skill-transfer""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:04.148Z","mixed-8-6","mixed","decomposition","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""scaffold-same-skill-transfer"",""support"":true,""learnerState"":{""productRecall"":0.4375,""equalGroups"":1,""arrayConstruction"":1,""decomposition"":0.7,""inverseRelationship"":0,""attempts"":5,""hintUsage"":2}}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:04.148Z","mixed-8-6","mixed","decomposition","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[8,6],""total"":48}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:04.152Z","mixed-8-6","mixed","decomposition","attention_cue_shown","0","","","","","","","","","","","","","","","","","","","","","","","","true","splitCueShown","true","","","{""attentionCueShown"":true,""cueType"":""splitCueShown"",""splitCueShown"":true,""trigger"":""entry""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:04.152Z","mixed-8-6","mixed","decomposition","feedback_shown","0","hint","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""hint"",""feedbackType"":""hint"",""attemptNumber"":0,""scaffoldLevel"":1,""relatedField"":""split"",""message"":""Try a boundary after five rows. Then count each part."",""timestamp"":""2026-09-21T17:14:04.152Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:06.655Z","mixed-8-6","mixed","decomposition","attention_cue_shown","0","","","","","","","","","","","","","","","","","","","","","","","","true","splitCueShown","true","","","{""attentionCueShown"":true,""cueType"":""splitCueShown"",""splitCueShown"":true,""trigger"":""idle""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:20.067Z","mixed-8-6","mixed","decomposition","answer_changed_after_feedback","0","","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""split"",""previousFeedbackType"":""hint"",""scaffoldLevel"":1}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:20.068Z","mixed-8-6","mixed","decomposition","split_selected","0","","","","[3,5]","","","","","","","","","","","","","","","","","","","","","","","","","{""split"":[3,5],""target"":[8,6]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:20.398Z","mixed-8-6","mixed","decomposition","support_opened","0","","","partB","","","","","","","","","","","","","","","","","","skip_count","true","","","","","","","{""supportOpened"":true,""supportType"":""skip_count"",""relatedField"":""partB"",""strategySupportUsed"":true}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:20.398Z","mixed-8-6","mixed","decomposition","hint_requested","0","","","partB","","","","","","","","","","","","","","","","","","skip_count","","","","","","","","{""supportType"":""skip_count"",""relatedField"":""partB""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:23.608Z","mixed-8-6","mixed","decomposition","support_completed","0","","","partB","","","","","","","","","","","","","","","","","","skip_count","","true","","","","","","{""supportCompleted"":true,""supportType"":""skip_count"",""relatedField"":""partB"",""rowTotals"":[6,12,18,24,30]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:36.664Z","mixed-8-6","mixed","decomposition","subfact_submitted","1","","","partA","[3,5]","","","","","","","","","","","","","","","","false","","","","","","","","","{""partialOutcome"":""independent"",""partialAttemptNumber"":1,""supportUsed"":false,""supportType"":null,""relatedField"":""partA"",""value"":18,""correct"":true,""split"":[3,5]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:36.664Z","mixed-8-6","mixed","decomposition","feedback_shown","1","success","0","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partA"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T17:14:36.664Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:36.664Z","mixed-8-6","mixed","decomposition","subfact_submitted","1","","","partB","[3,5]","","","","","","","","","","","","","","","","true","skip_count","","","","","","","","{""partialOutcome"":""correct_after_support"",""partialAttemptNumber"":1,""supportUsed"":true,""supportType"":""skip_count"",""relatedField"":""partB"",""value"":30,""correct"":true,""split"":[3,5]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:36.664Z","mixed-8-6","mixed","decomposition","feedback_shown","1","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T17:14:36.664Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:36.930Z","mixed-8-6","mixed","decomposition","control_changed","1","","","","[3,5]","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""join"",""split"":[3,5]}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:38.784Z","mixed-8-6","mixed","decomposition","feedback_shown","1","success_join","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""feedbackType"":""success_join"",""scaffoldLevel"":0,""relatedField"":""array"",""attemptNumber"":1,""timestamp"":""2026-09-21T17:14:38.784Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:38.784Z","mixed-8-6","mixed","decomposition","challenge_completed","1","","","","","","","","","","","","","","","","","","","","true","skip_count","","true","true","","true","false","false","{""attentionCueShown"":true,""splitCueShown"":true,""addOneCueShown"":false,""plusDotCueShown"":false,""strategySupportUsed"":true,""strategySupportType"":""skip_count"",""supportUsed"":true,""supportType"":""skip_count"",""supportCompleted"":true,""partial1Attempts"":1,""partial2Attempts"":1,""partial1Outcome"":""independent"",""partial2Outcome"":""correct_after_support"",""selectedSplit"":[3,5],""challengeId"":""mixed-8-6"",""challengeType"":""mixed"",""skill"":""decomposition"",""factors"":[8,6],""firstTryCorrect"":true,""independentSuccess"":false,""finalSuccess"":true,""attemptCount"":1,""hintCount"":1,""highestScaffoldLevel"":2,""selfCorrected"":false,""selectedSplitStrategy"":[3,5],""subfactAccuracy"":1,""completionTimeMs"":34636,""completedAt"":""2026-09-21T17:14:38.784Z"",""incorrectAttempts"":0,""policy"":""scaffold-same-skill-transfer""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:38.889Z","inverse-24-4","inverse","inverseRelationship","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""offer-anchor"",""support"":true,""learnerState"":{""productRecall"":0.6875,""equalGroups"":1,""arrayConstruction"":1,""decomposition"":0.8999999999999999,""inverseRelationship"":0,""attempts"":6,""hintUsage"":3}}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:38.889Z","inverse-24-4","inverse","inverseRelationship","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[4,6],""total"":24}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:38.893Z","inverse-24-4","inverse","inverseRelationship","attention_cue_shown","0","","","","","","","","","","","","","","","","","","","","","","","","true","addOneCueShown","","true","","{""attentionCueShown"":true,""cueType"":""addOneCueShown"",""addOneCueShown"":true,""trigger"":""entry""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:38.894Z","inverse-24-4","inverse","inverseRelationship","feedback_shown","0","hint","1","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""hint"",""feedbackType"":""hint"",""attemptNumber"":0,""scaffoldLevel"":1,""relatedField"":""array"",""message"":""Share a few dots into every row before adding more."",""timestamp"":""2026-09-21T17:14:38.894Z""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:41.396Z","inverse-24-4","inverse","inverseRelationship","attention_cue_shown","0","","","","","","","","","","","","","","","","","","","","","","","","true","addOneCueShown","","true","","{""attentionCueShown"":true,""cueType"":""addOneCueShown"",""addOneCueShown"":true,""trigger"":""idle""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:04.838Z","inverse-24-4","inverse","inverseRelationship","answer_changed_after_feedback","0","","1","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""array"",""previousFeedbackType"":""hint"",""scaffoldLevel"":1}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:04.839Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[1,1,1,1],""remaining"":20}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:05.112Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[2,2,2,2],""remaining"":16}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:05.446Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[3,3,3,3],""remaining"":12}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:05.713Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[4,4,4,4],""remaining"":8}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:06.047Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[5,5,5,5],""remaining"":4}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:06.315Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[6,6,6,6],""remaining"":0}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:06.647Z","inverse-24-4","inverse","inverseRelationship","answer_submitted","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""groups"":[6,6,6,6],""remaining"":0,""correct"":true}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:07.849Z","inverse-24-4","inverse","inverseRelationship","feedback_shown","1","success_inverse","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""feedbackType"":""success_inverse"",""scaffoldLevel"":0,""relatedField"":""array""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:07.849Z","inverse-24-4","inverse","inverseRelationship","challenge_completed","1","","","","","","","","","","","","","","","","","","","","false","","","false","true","","false","true","false","{""attentionCueShown"":true,""splitCueShown"":false,""addOneCueShown"":true,""plusDotCueShown"":false,""strategySupportUsed"":false,""strategySupportType"":null,""supportUsed"":false,""supportType"":null,""supportCompleted"":false,""partial1Attempts"":0,""partial2Attempts"":0,""partial1Outcome"":null,""partial2Outcome"":null,""selectedSplit"":null,""challengeId"":""inverse-24-4"",""challengeType"":""inverse"",""skill"":""inverseRelationship"",""factors"":[4,6],""firstTryCorrect"":true,""independentSuccess"":false,""finalSuccess"":true,""attemptCount"":1,""hintCount"":0,""highestScaffoldLevel"":1,""selfCorrected"":false,""selectedSplitStrategy"":null,""subfactAccuracy"":null,""completionTimeMs"":28960,""completedAt"":""2026-09-21T17:15:07.849Z"",""incorrectAttempts"":0,""policy"":""offer-anchor""}"
"event","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:07.904Z","inverse-24-4","inverse","inverseRelationship","session_completed","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeCount"":6,""learnerState"":{""productRecall"":0.6875,""equalGroups"":1.5,""arrayConstruction"":1,""decomposition"":0.8999999999999999,""inverseRelationship"":0.5,""attempts"":7,""hintUsage"":3}}"
"challenge_summary","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:13.626Z","build-3-4","build","equalGroups","","","","","","","true","false","true","1","1","1","false","","","4305730","","0","0","","","false","","","false","true","","false","false","true",""
"challenge_summary","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:18.376Z","build-5-3","build","equalGroups","","","","","","","true","false","true","1","0","1","false","","","4476","","0","0","","","false","","","false","true","","false","false","true",""
"challenge_summary","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:12:56.698Z","split-6-7","split","decomposition","","","","","","","false","false","true","2","1","2","true","[2,4]","0.75","38048","[2,4]","2","2","correct_after_support","correct_after_retry","true","skip_count","","true","true","","true","false","false",""
"challenge_summary","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:04.101Z","split-7-6","split","decomposition","","","","","","","true","false","true","1","0","1","false","[5,2]","1","67277","[5,2]","1","1","independent","independent","false","","","false","true","","true","false","false",""
"challenge_summary","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:14:38.784Z","mixed-8-6","mixed","decomposition","","","","","","","true","false","true","1","1","2","false","[3,5]","1","34636","[3,5]","1","1","independent","correct_after_support","true","skip_count","","true","true","","true","false","false",""
"challenge_summary","7f6f2430-cab0-4c37-80fc-94226a112411","2026-09-21T17:15:07.849Z","inverse-24-4","inverse","inverseRelationship","","","","","","","true","false","true","1","0","1","false","","","28960","","0","0","","","false","","","false","true","","false","true","false",""
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:34.039Z","","","","session_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:45.203Z","","","","principle_completed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:45.465Z","guide","guided-build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""rows"",""value"":2}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:45.745Z","guide","guided-build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""rows"",""value"":3}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:45.745Z","guide","guided-build","equalGroups","guide_step_completed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""step"":""three-rows""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:46.008Z","guide","guided-build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""columns"",""value"":3}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:46.275Z","guide","guided-build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""columns"",""value"":4}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:46.275Z","guide","guided-build","equalGroups","guide_step_completed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""step"":""build-3-by-4""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:57.528Z","guide","guided-split","decomposition","split_selected","0","","","","[5,1]","","","","","","","","","","","","","","","","","","","","","","","","","{""split"":[5,1],""target"":[6,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:57.528Z","guide","guided-split","decomposition","guide_step_completed","0","","","","[5,1]","","","","","","","","","","","","","","","","","","","","","","","","","{""step"":""split-selected"",""split"":[5,1]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:57.925Z","guide","guided-split","decomposition","control_changed","0","","","","[5,1]","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""join"",""split"":[5,1]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:58.412Z","guide","guided-split","decomposition","guide_step_completed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""step"":""split-recombined""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:58.413Z","build-3-4","build","equalGroups","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""start-with-equal-groups"",""support"":false,""learnerState"":{""productRecall"":0,""equalGroups"":0,""arrayConstruction"":0,""decomposition"":0,""inverseRelationship"":0,""attempts"":0,""hintUsage"":0}}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:55:58.413Z","build-3-4","build","equalGroups","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[3,4],""total"":12}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:27.399Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":0,""groups"":[1,0,0],""remaining"":11}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:27.667Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":0,""groups"":[2,0,0],""remaining"":10}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:27.942Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":0,""groups"":[3,0,0],""remaining"":9}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:28.208Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":0,""groups"":[4,0,0],""remaining"":8}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:28.473Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":1,""groups"":[4,1,0],""remaining"":7}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:28.740Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":1,""groups"":[4,2,0],""remaining"":6}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:29.018Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":1,""groups"":[4,3,0],""remaining"":5}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:29.283Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":1,""groups"":[4,4,0],""remaining"":4}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:29.550Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":2,""groups"":[4,4,1],""remaining"":3}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:29.825Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":2,""groups"":[4,4,2],""remaining"":2}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.100Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":2,""groups"":[4,4,3],""remaining"":1}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.366Z","build-3-4","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":2,""groups"":[4,4,4],""remaining"":0}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.642Z","build-3-4","build","equalGroups","answer_submitted","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""groups"":[4,4,4],""remaining"":0,""correct"":true}"
